acc	evalue	score
QGW94279.1	4.8e-211	713.7
QGZ79951.1	4.8e-211	713.7
QGZ85395.1	4.8e-211	713.7
QHJ14248.1	4.8e-211	713.7
QHJ19325.1	4.8e-211	713.7
QHP11996.1	4.8e-211	713.7
QHP28637.1	4.8e-211	713.7
QHP33777.1	4.8e-211	713.7
QHP49842.1	4.8e-211	713.7
QHQ41896.1	4.8e-211	713.7
QHU39112.1	4.8e-211	713.7
QHU45920.1	4.8e-211	713.7
QHU55472.1	4.8e-211	713.7
QID64401.1	4.8e-211	713.7
QIF55418.1	4.8e-211	713.7
QIF87461.1	4.8e-211	713.7
QIH89341.1	4.8e-211	713.7
QIH91570.1	4.8e-211	713.7
QIR53535.1	4.8e-211	713.7
QIV02152.1	4.8e-211	713.7
QIV07244.1	4.8e-211	713.7
QIV41846.1	4.8e-211	713.7
QIV47944.1	4.8e-211	713.7
QIV57708.1	4.8e-211	713.7
QJI56805.1	4.8e-211	713.7
QJI97726.1	4.8e-211	713.7
QJJ03184.1	4.8e-211	713.7
QJJ08546.1	4.8e-211	713.7
QJJ29919.1	4.8e-211	713.7
QJJ40292.1	4.8e-211	713.7
QJJ61507.1	4.8e-211	713.7
QJJ66842.1	4.8e-211	713.7
QJJ77671.1	4.8e-211	713.7
QJJ79478.1	4.8e-211	713.7
QJJ88077.1	4.8e-211	713.7
QJJ98667.1	4.8e-211	713.7
QJK03831.1	4.8e-211	713.7
QJK06886.1	4.8e-211	713.7
QJK46656.1	4.8e-211	713.7
QJK62576.1	4.8e-211	713.7
QJK67882.1	4.8e-211	713.7
QJK78308.1	4.8e-211	713.7
QJK83217.1	4.8e-211	713.7
QJK88874.1	4.8e-211	713.7
QJK99318.1	4.8e-211	713.7
QJL09677.1	4.8e-211	713.7
QJL31782.1	4.8e-211	713.7
QJL37012.1	4.8e-211	713.7
QJL42193.1	4.8e-211	713.7
QJL47518.1	4.8e-211	713.7
QJL58627.1	4.8e-211	713.7
QJL80098.1	4.8e-211	713.7
QJL85533.1	4.8e-211	713.7
QJL90844.1	4.8e-211	713.7
QJL96282.1	4.8e-211	713.7
QJM12584.1	4.8e-211	713.7
QJM18408.1	4.8e-211	713.7
QJM29001.1	4.8e-211	713.7
QJM34342.1	4.8e-211	713.7
QJM39503.1	4.8e-211	713.7
QJM50088.1	4.8e-211	713.7
QJM55321.1	4.8e-211	713.7
QJM60504.1	4.8e-211	713.7
QJM69900.1	4.8e-211	713.7
QJM70688.1	4.8e-211	713.7
QJM80632.1	4.8e-211	713.7
QJM85972.1	4.8e-211	713.7
QJN30934.1	4.8e-211	713.7
QJN46315.1	4.8e-211	713.7
QJN57182.1	4.8e-211	713.7
QJN62765.1	4.8e-211	713.7
QJN68074.1	4.8e-211	713.7
QJN78651.1	4.8e-211	713.7
QJO05408.1	4.8e-211	713.7
QJO26945.1	4.8e-211	713.7
QJO69432.1	4.8e-211	713.7
QJO80365.1	4.8e-211	713.7
QJO85794.1	4.8e-211	713.7
QJO91163.1	4.8e-211	713.7
QJP01837.1	4.8e-211	713.7
QKI47420.1	4.8e-211	713.7
QLF58976.1	4.8e-211	713.7
QLF66439.1	4.8e-211	713.7
QLN86472.1	4.8e-211	713.7
QLO60460.1	4.8e-211	713.7
QSN70875.1	4.8e-211	713.7
QSQ03543.1	4.8e-211	713.7
QSS02834.1	4.8e-211	713.7
QSS08046.1	4.8e-211	713.7
QUJ60978.1	4.8e-211	713.7
UGW88704.1	4.8e-211	713.7
VEC03702.1	4.8e-211	713.7
VEC36731.1	4.8e-211	713.7
VEC61739.1	4.8e-211	713.7
VED58406.1	4.8e-211	713.7
VTO23125.1	4.8e-211	713.7
QIM23453.1	4.8e-211	713.7
ATR01675.1	4.9e-211	713.7
ATR06848.1	4.9e-211	713.7
ATR12245.1	4.9e-211	713.7
ATR17974.1	4.9e-211	713.7
QKK73771.1	4.9e-211	713.7
ARA74574.1	5e-211	713.6
AIU71243.1	5e-211	713.6
VEB87094.1	5.1e-211	713.6
AUV38351.1	5.1e-211	713.6
AUY19799.1	5.1e-211	713.6
AYY22377.1	5.1e-211	713.6
VED95694.1	5.1e-211	713.6
VDZ75531.1	5.4e-211	713.5
QNK06588.1	5.5e-211	713.5
QPS92045.1	5.6e-211	713.5
ALQ49171.1	5.7e-211	713.4
ANZ03842.1	5.7e-211	713.4
AOO58134.1	5.7e-211	713.4
APB03746.1	5.7e-211	713.4
ATM23434.1	5.7e-211	713.4
AXC32472.1	5.7e-211	713.4
BBQ80991.1	5.7e-211	713.4
BDA57403.1	5.7e-211	713.4
CAH3777129.1	5.7e-211	713.4
QCK77537.1	5.7e-211	713.4
QLK23889.1	5.7e-211	713.4
QPG40781.1	5.7e-211	713.4
QQN43456.1	5.7e-211	713.4
QQQ06212.1	5.7e-211	713.4
QSA11544.1	5.7e-211	713.4
QWU10150.1	5.7e-211	713.4
UIZ76229.1	5.7e-211	713.4
ULI47344.1	5.7e-211	713.4
VEC85650.1	5.7e-211	713.4
ANC39947.1	5.7e-211	713.4
QHQ19821.1	6e-211	713.4
BBQ91978.1	6e-211	713.4
QHW71046.1	6e-211	713.4
QLJ44119.1	6e-211	713.4
QXW34179.1	6e-211	713.4
QYE30476.1	6e-211	713.4
VEB77836.1	6e-211	713.4
AZG97266.1	6.1e-211	713.3
QES79490.1	6.1e-211	713.3
QKG39685.1	6.1e-211	713.3
AZP35292.1	6.4e-211	713.3
SKC10477.1	6.4e-211	713.3
ANK47983.1	6.6e-211	713.2
QEG44149.1	6.8e-211	713.2
ARX09252.1	6.9e-211	713.2
QOR43253.1	6.9e-211	713.2
UDD40215.1	6.9e-211	713.2
USB41016.1	6.9e-211	713.2
QKJ49624.1	7.2e-211	713.1
AFG42740.1	7.7e-211	713.0
AHB72271.1	7.9e-211	713.0
ALX80297.1	7.9e-211	713.0
QIF92553.1	8.1e-211	712.9
QAV23297.1	8.1e-211	712.9
QOV69019.1	8.3e-211	712.9
QNH65943.1	8.4e-211	712.9
AXZ15410.1	8.7e-211	712.8
ACI08512.1	9e-211	712.8
QET26900.1	9e-211	712.8
ARX40373.1	9.1e-211	712.8
AYB68055.1	9.1e-211	712.8
QJJ19066.1	9.1e-211	712.8
QJK36069.1	9.1e-211	712.8
QJL04392.1	9.1e-211	712.8
QJL53099.1	9.1e-211	712.8
QJL74581.1	9.1e-211	712.8
QJM23642.1	9.1e-211	712.8
QJM91534.1	9.1e-211	712.8
QJM97138.1	9.1e-211	712.8
QJN02653.1	9.1e-211	712.8
QJN13514.1	9.1e-211	712.8
QJN18990.1	9.1e-211	712.8
QJN24495.1	9.1e-211	712.8
QJN29980.1	9.1e-211	712.8
QJN36498.1	9.1e-211	712.8
QLO21492.1	9.1e-211	712.8
QLO33273.1	9.1e-211	712.8
QSQ74617.1	9.1e-211	712.8
ATA19767.1	9.5e-211	712.7
AEK00769.1	1e-210	712.6
AJC06942.1	1e-210	712.6
AWG72353.1	1e-210	712.6
AXF27215.1	1e-210	712.6
AXS36917.1	1e-210	712.6
AYY31355.1	1e-210	712.6
AZL03533.1	1e-210	712.6
QGA05419.1	1e-210	712.6
QIV30879.1	1e-210	712.6
QJO10745.1	1e-210	712.6
QST08939.1	1e-210	712.6
VEC12647.1	1e-210	712.6
ATM07792.1	1.1e-210	712.5
ATM14997.1	1.1e-210	712.5
AUU04036.1	1.1e-210	712.5
QEU43734.1	1.1e-210	712.5
QRX99825.1	1.1e-210	712.5
QZS64147.1	1.1e-210	712.5
UAN10556.1	1.1e-210	712.5
UNK72720.1	1.1e-210	712.5
QBE72234.1	1.1e-210	712.5
QBG02566.1	1.1e-210	712.5
UDN36275.1	1.1e-210	712.5
UPK81316.1	1.1e-210	712.5
QIG04039.1	1.2e-210	712.4
QPB78048.1	1.5e-210	712.0
QQP24055.1	1.5e-210	712.0
QPN90401.1	1.6e-210	712.0
QJM01711.1	1.9e-210	711.7
AWR64423.1	1.9e-210	711.7
AGJ88260.1	2e-210	711.7
BBT87626.1	2e-210	711.7
QIJ51271.1	2e-210	711.7
QLK18839.1	2e-210	711.7
ALK13614.1	2e-210	711.6
ASC09399.1	2e-210	711.6
ATQ91086.1	2e-210	711.6
ATQ96685.1	2e-210	711.6
AUN75264.1	2e-210	711.6
AWY26368.1	2e-210	711.6
AXL56639.1	2e-210	711.6
AXS47581.1	2e-210	711.6
QFH97838.1	2e-210	711.6
QJK30759.1	2e-210	711.6
QJK49246.1	2e-210	711.6
QJL63892.1	2e-210	711.6
QJM44795.1	2e-210	711.6
QJK54414.1	2.1e-210	711.6
QGW01654.1	2.4e-210	711.4
QHD94333.1	2.4e-210	711.4
QHP74972.1	2.4e-210	711.4
QIF91327.1	2.4e-210	711.4
QIF96711.1	2.4e-210	711.4
QJW49603.1	2.4e-210	711.4
QKD70933.1	2.4e-210	711.4
QKD72760.1	2.4e-210	711.4
UDF26155.1	2.4e-210	711.4
QCR09899.1	2.5e-210	711.3
QIT31067.1	2.5e-210	711.3
CAX57735.1	2.5e-210	711.3
AWL52564.1	2.6e-210	711.3
QJJ33642.1	2.6e-210	711.3
QJJ45760.1	2.6e-210	711.3
QJJ46739.1	2.6e-210	711.3
QJJ72201.1	2.6e-210	711.3
QJJ93196.1	2.6e-210	711.3
QJK19895.1	2.6e-210	711.3
QJK40155.1	2.6e-210	711.3
QJL15021.1	2.6e-210	711.3
QJL26343.1	2.6e-210	711.3
QJL69199.1	2.6e-210	711.3
QJN73207.1	2.6e-210	711.3
QJN80514.1	2.6e-210	711.3
QJN84986.1	2.6e-210	711.3
QJN94398.1	2.6e-210	711.3
QJO27865.1	2.6e-210	711.3
QJO41311.1	2.6e-210	711.3
VED55296.1	2.8e-210	711.2
AVO95508.1	3e-210	711.1
AXZ18572.1	3e-210	711.1
QGV88055.1	3e-210	711.1
QPT35355.1	3.1e-210	711.0
AJF71105.1	3.2e-210	711.0
VUC90164.1	3.2e-210	711.0
QEW34070.1	3.3e-210	710.9
CAO95253.1	3.3e-210	710.9
QNQ22449.1	3.3e-210	710.9
ATM98754.1	3.9e-210	710.7
QPF08707.1	4e-210	710.6
QBH95111.1	4.7e-210	710.4
UAX01995.1	4.9e-210	710.4
QQO62222.1	8e-210	709.7
CDG16059.1	8.8e-210	709.5
QXL97582.1	1.1e-209	709.2
AMV54192.1	1.1e-209	709.2
AMV59355.1	1.1e-209	709.2
AUJ38021.1	1.1e-209	709.2
AUJ43275.1	1.1e-209	709.2
QCS98806.1	1.1e-209	709.2
QSS24510.1	1.1e-209	709.2
QHM77781.1	1.9e-209	708.4
QUG77583.1	2e-209	708.3
AIX75219.1	2.3e-209	708.1
AUY26897.1	2.3e-209	708.1
QNU43294.1	2.3e-209	708.1
AYA41396.1	2.5e-209	708.0
CBJ88472.1	2.5e-209	708.0
CEK21386.1	2.5e-209	708.0
QNJ35784.1	2.5e-209	708.0
QKJ89160.1	2.7e-209	707.9
AWH88803.1	3.7e-209	707.5
QUT02079.1	3.8e-209	707.4
QIC17505.1	4.4e-209	707.2
URE78423.1	4.4e-209	707.2
AMO51170.1	5.4e-209	706.9
AFH94186.1	6.1e-209	706.8
AIN63711.1	6.1e-209	706.8
AMG67476.1	6.1e-209	706.8
APG52114.1	6.1e-209	706.8
AVE41902.1	6.1e-209	706.8
AVL41644.1	6.1e-209	706.8
AXO19492.1	6.1e-209	706.8
BBV06921.1	6.1e-209	706.8
QIB31817.1	6.1e-209	706.8
QPN40382.1	6.1e-209	706.8
QUC26000.1	6.1e-209	706.8
UQZ11806.1	6.1e-209	706.8
QGW00250.1	6.4e-209	706.7
AKJ43656.1	7.7e-209	706.4
VEJ57046.1	7.7e-209	706.4
AOM41614.1	1.1e-208	705.9
QJW58356.1	1.2e-208	705.8
QET98518.1	1.8e-208	705.2
UQY43932.1	3e-208	704.5
QQO72408.1	6.7e-208	703.3
CDM91872.1	7.7e-208	703.1
QHM72874.1	8.3e-208	703.0
AWC93493.1	1.1e-207	702.6
CDG23110.1	1.4e-207	702.3
QXO65239.1	1.6e-207	702.1
QXO72700.1	1.6e-207	702.1
UFH68710.1	1.6e-207	702.1
QCJ71709.1	1.6e-207	702.1
SQH15551.1	1.6e-207	702.1
AGG29291.1	1.9e-207	701.8
AMG71460.1	1.9e-207	701.8
ATF55544.1	1.9e-207	701.8
AUR32966.1	1.9e-207	701.8
AUT99360.1	1.9e-207	701.8
AZP24211.1	1.9e-207	701.8
QCY19782.1	1.9e-207	701.8
QHW19434.1	1.9e-207	701.8
QIC10762.1	1.9e-207	701.8
QIM74822.1	1.9e-207	701.8
QLB45849.1	1.9e-207	701.8
QPJ68399.1	1.9e-207	701.8
QSA16596.1	1.9e-207	701.8
QSB75182.1	1.9e-207	701.8
QUI27821.1	1.9e-207	701.8
QWL86065.1	1.9e-207	701.8
QWL89894.1	1.9e-207	701.8
QWL93543.1	1.9e-207	701.8
QWL97190.1	1.9e-207	701.8
QWM00843.1	1.9e-207	701.8
QWM04441.1	1.9e-207	701.8
QWM08073.1	1.9e-207	701.8
QWM11515.1	1.9e-207	701.8
QWM15030.1	1.9e-207	701.8
QWM18856.1	1.9e-207	701.8
QXO39361.1	1.9e-207	701.8
SQL14485.1	1.9e-207	701.8
UEH04184.1	1.9e-207	701.8
VDY32452.1	2e-207	701.8
AVK36034.1	2.1e-207	701.7
QSB62680.1	2.1e-207	701.7
QSB91471.1	2.1e-207	701.7
QXO42599.1	2.5e-207	701.5
QXO46192.1	2.5e-207	701.5
QXO49916.1	2.5e-207	701.5
QXO53776.1	2.5e-207	701.5
QXO57604.1	2.5e-207	701.5
QXO61434.1	2.5e-207	701.5
QXO68908.1	2.5e-207	701.5
QXO76565.1	2.5e-207	701.5
QXO80411.1	2.5e-207	701.5
CBJ83280.1	2.5e-207	701.4
ATZ10149.1	2.6e-207	701.4
CBA19123.1	2.6e-207	701.4
CBJ44849.1	2.6e-207	701.4
CBX78997.1	2.6e-207	701.4
QJQ52888.1	2.6e-207	701.4
QJQ56586.1	2.6e-207	701.4
QJQ60285.1	2.6e-207	701.4
QJQ64087.1	2.6e-207	701.4
QJQ67786.1	2.6e-207	701.4
QKZ10756.1	2.6e-207	701.4
QPG14294.1	2.6e-207	701.4
QQG70721.1	2.6e-207	701.4
QSI85192.1	2.6e-207	701.4
QSI88300.1	2.6e-207	701.4
QSI91565.1	2.6e-207	701.4
UDJ87002.1	2.6e-207	701.4
UDJ98459.1	2.6e-207	701.4
UDK89481.1	2.6e-207	701.4
UDK92873.1	2.6e-207	701.4
UOD73705.1	2.6e-207	701.4
AWS50116.1	2.6e-207	701.4
QIF59580.1	2.6e-207	701.4
QIF63608.1	2.6e-207	701.4
QZY64213.1	2.6e-207	701.4
UEK59354.1	2.6e-207	701.4
UPQ39201.1	2.6e-207	701.4
AXH63697.1	2.9e-207	701.2
BBU99295.1	2.9e-207	701.2
BBV14265.1	2.9e-207	701.2
BDH20406.1	2.9e-207	701.2
QLI99009.1	2.9e-207	701.2
QLQ64549.1	2.9e-207	701.2
QLR01062.1	2.9e-207	701.2
QNP21882.1	2.9e-207	701.2
QPE17375.1	2.9e-207	701.2
QWQ16725.1	2.9e-207	701.2
QWQ20559.1	2.9e-207	701.2
QWQ24394.1	2.9e-207	701.2
UDQ67104.1	2.9e-207	701.2
BBV06276.1	2.9e-207	701.2
QKG46731.1	2.9e-207	701.2
QNN32972.1	2.9e-207	701.2
ARJ42075.1	2.9e-207	701.2
SQI44262.1	3.3e-207	701.1
QTL39682.1	3.3e-207	701.1
BBU94208.1	3.9e-207	700.8
AUX95167.1	4e-207	700.8
AUX74185.1	4.1e-207	700.7
CAX53953.1	4.1e-207	700.7
CAY72496.1	4.1e-207	700.7
UPS62707.1	4.6e-207	700.6
ADN73162.1	4.9e-207	700.5
QIF67701.1	8.2e-207	699.7
URQ60625.1	1.5e-206	698.9
VEH56999.1	1.5e-206	698.9
ADP11074.1	1.8e-206	698.6
ATI64103.1	2.3e-206	698.3
UCQ00089.1	2.3e-206	698.3
UCQ11245.1	2.3e-206	698.3
UCQ27617.1	2.3e-206	698.3
UCQ54177.1	2.3e-206	698.3
AKH90400.1	2.6e-206	698.1
UCQ17755.1	2.6e-206	698.1
VEB76160.1	3.8e-206	697.5
QXX81747.1	6.7e-206	696.7
APC13847.1	6.8e-206	696.7
AVL73185.1	6.8e-206	696.7
QLQ93507.1	6.8e-206	696.7
QQE93093.1	6.8e-206	696.7
QWJ91556.1	6.8e-206	696.7
UFK94402.1	6.8e-206	696.7
UBX50174.1	6.9e-206	696.7
ATG15826.1	1.3e-205	695.8
CAG9430299.1	1.3e-205	695.8
CAG9433074.1	1.3e-205	695.8
CAG9433719.1	1.3e-205	695.8
CAG9433852.1	1.3e-205	695.8
CAG9434090.1	1.3e-205	695.8
CAG9434593.1	1.3e-205	695.8
CAG9434791.1	1.3e-205	695.8
QLQ97345.1	1.3e-205	695.8
SQI42578.1	1.3e-205	695.8
ADU67477.1	1.4e-205	695.7
CAG9432062.1	1.4e-205	695.6
QLR04658.1	1.5e-205	695.6
ACY82958.1	1.6e-205	695.5
ADM40207.1	1.6e-205	695.5
AGH72216.1	1.6e-205	695.5
AOP41630.1	1.6e-205	695.5
ARD18197.1	1.6e-205	695.5
QBB12283.1	1.6e-205	695.5
QHR95800.1	1.6e-205	695.5
UCQ14812.1	1.6e-205	695.5
UCQ21236.1	1.6e-205	695.5
UCQ24573.1	1.6e-205	695.5
UCQ31385.1	1.6e-205	695.5
UCQ34711.1	1.6e-205	695.5
UCQ38001.1	1.6e-205	695.5
UCQ41291.1	1.6e-205	695.5
UCQ44618.1	1.6e-205	695.5
UCQ57709.1	1.6e-205	695.5
UJT79107.1	1.6e-205	695.5
UJT82659.1	1.6e-205	695.5
UJT85928.1	1.6e-205	695.5
ACR67360.1	2.2e-205	695.0
AVZ82130.1	2.2e-205	695.0
QPW28705.1	2.2e-205	695.0
UCQ47902.1	2.2e-205	695.0
UCQ51164.1	2.2e-205	695.0
AOV98344.1	2.7e-205	694.7
QPR28803.1	2.7e-205	694.7
ALV93944.1	3.6e-205	694.3
QII40015.1	3.7e-205	694.3
QOI57212.1	3.7e-205	694.3
ARD39947.1	4e-205	694.2
AIJ08319.1	4.5e-205	694.0
AKM46316.1	4.5e-205	694.0
AKR76423.1	4.5e-205	694.0
UOU78951.1	4.5e-205	694.0
AIR84198.1	7.6e-205	693.3
QPW25495.1	9.6e-205	692.9
AFJ48826.1	2e-204	691.9
VDY66311.1	2e-204	691.9
VEC27757.1	2e-204	691.9
QCA06019.1	2.1e-204	691.8
ADO11528.1	2.4e-204	691.6
AVV36237.1	2.4e-204	691.6
QGY27525.1	2.5e-204	691.5
CUU25557.1	2.9e-204	691.3
QPG27029.1	3.2e-204	691.2
QZX95583.1	3.3e-204	691.2
UBN54277.1	4.1e-204	690.8
AXF77857.1	4.1e-204	690.8
UIA83438.1	4.1e-204	690.8
UIA92018.1	4.1e-204	690.8
QGR05023.1	5.6e-204	690.4
UCB29624.1	7.1e-204	690.1
UIA87865.1	9e-204	689.7
UIA96450.1	9e-204	689.7
QZN95805.1	1.1e-203	689.4
QFS62256.1	1.4e-203	689.1
QZY90186.1	1.4e-203	689.1
QZY94708.1	1.4e-203	689.1
QCP58008.1	1.7e-203	688.8
AXW86251.1	2.3e-203	688.4
UKY36316.1	2.5e-203	688.3
AMG57063.1	2.5e-203	688.3
AWP34462.1	3e-203	688.0
QNQ58619.1	3e-203	688.0
AYP24865.1	3e-203	688.0
QAV46574.1	3e-203	688.0
QAV47925.1	3e-203	688.0
QGY59718.1	3e-203	688.0
UJQ23923.1	3e-203	688.0
AOE39713.1	3.1e-203	688.0
QIA53328.1	3.1e-203	688.0
UJL37114.1	3.1e-203	688.0
URW95043.1	3.1e-203	688.0
QTC50443.1	4.5e-203	687.4
QGF28661.1	5.4e-203	687.2
QXG54503.1	5.4e-203	687.2
AZI52746.1	5.9e-203	687.0
UOV18168.1	5.9e-203	687.0
UEG74311.1	1e-202	686.3
QPQ24419.1	1.1e-202	686.1
UIL52315.1	1.3e-202	685.9
QCT19350.1	1.4e-202	685.8
AIX49883.1	1.9e-202	685.4
UBB13356.1	1.9e-202	685.4
AUG99027.1	2.5e-202	685.0
AUH03342.1	2.5e-202	685.0
UBX29312.1	4.3e-202	684.2
QDY40514.1	8.1e-202	683.3
AWK15006.1	1.7e-201	682.2
CBA71847.1	3.2e-201	681.3
QBY41699.1	3.2e-201	681.3
APO29081.1	4.9e-201	680.7
QLK87547.1	5.1e-200	677.4
AHF75409.1	7.8e-200	676.8
VDY91555.1	2.5e-199	675.1
BAN96833.1	2.1e-198	672.0
BAE75650.1	7.9e-198	670.1
CRL46742.1	7.9e-198	670.1
AWQ20517.1	1.2e-197	669.5
QZE29171.1	1.7e-197	669.0
UEG18051.1	3.5e-197	668.0
QIY08907.1	4.7e-197	667.6
QOH79694.1	4.7e-197	667.6
QWK94498.1	4.7e-197	667.6
QWK97068.1	4.7e-197	667.6
QKV88870.1	8.3e-197	666.8
AVQ87797.1	9.7e-197	666.6
SBT62415.1	9.7e-197	666.6
AER34606.1	9.9e-197	666.5
AMB74138.1	9.9e-197	666.5
ASN17023.1	9.9e-197	666.5
CCF11663.1	9.9e-197	666.5
QAB32300.1	9.9e-197	666.5
URL15894.1	9.9e-197	666.5
ADD75324.1	1e-196	666.5
AVG75177.1	1.5e-196	665.9
BAK13397.1	1.5e-196	665.9
QTC46201.1	1.5e-196	665.9
QIE97839.1	3.6e-196	664.7
ARF51726.1	3.7e-196	664.7
QYM98131.1	3.8e-192	651.4
ARU95590.1	1.7e-191	649.3
ARU99631.1	1.7e-191	649.3
UCZ73608.1	2.5e-191	648.7
UPT54383.1	2.6e-191	648.6
ADN00452.1	3.7e-191	648.2
UAY96100.1	3.7e-191	648.2
SQK77159.1	4e-191	648.0
ANE75210.1	4.5e-191	647.9
AUC42591.1	4.5e-191	647.9
AUH09376.1	4.5e-191	647.9
AUH13350.1	4.5e-191	647.9
AYQ49748.1	4.5e-191	647.9
AYQ53912.1	4.5e-191	647.9
QKO07258.1	4.5e-191	647.9
QKO11409.1	4.5e-191	647.9
QKO15839.1	4.5e-191	647.9
QKO20043.1	4.5e-191	647.9
QSI95127.1	4.5e-191	647.9
QIZ49529.1	4.6e-191	647.8
QWT42474.1	5.8e-191	647.5
UOO23602.1	9.6e-191	646.8
VEA97414.1	1.1e-190	646.6
ATO35166.1	1.2e-190	646.5
UJR56148.1	1.3e-190	646.3
QYM93219.1	1.4e-190	646.3
UMB76587.1	1.5e-190	646.2
ACZ78721.1	1.7e-190	646.0
AIR70239.1	2.9e-190	645.2
AYC20966.1	3.2e-190	645.1
QVH37976.1	3.2e-190	645.1
QVH42175.1	3.2e-190	645.1
QVH46375.1	3.2e-190	645.1
QVH50575.1	3.2e-190	645.1
QVH54777.1	3.2e-190	645.1
QVH58975.1	3.2e-190	645.1
QVH63175.1	3.2e-190	645.1
QVH67373.1	3.2e-190	645.1
QVH71571.1	3.2e-190	645.1
QVH75771.1	3.2e-190	645.1
QVH79969.1	3.2e-190	645.1
QWC42694.1	3.2e-190	645.1
QOL16318.1	3.2e-190	645.1
QIZ48825.1	3.9e-190	644.8
ULR30873.1	4.3e-190	644.6
UGA50814.1	4.3e-190	644.6
ACT05059.1	4.5e-190	644.6
AUQ27135.1	4.9e-190	644.5
UJR60194.1	4.9e-190	644.5
CBA27043.1	6.8e-190	644.0
ATZ96230.1	7.4e-190	643.9
QOH49674.1	7.4e-190	643.9
QOH53978.1	7.4e-190	643.9
AJC68045.1	1.7e-189	642.6
AYH49883.1	1.8e-189	642.6
QDX28626.1	3.7e-189	641.6
UJR63975.1	6.2e-189	640.8
VEB03101.1	2.8e-187	635.4
QGX92755.1	2.7e-185	628.8
AMJ36591.1	5.9e-176	598.1
AIN47090.1	8.3e-174	591.0
SLM64995.1	2.2e-171	583.0
ACS84028.1	4.7e-170	578.6
AIJ32246.1	5e-170	578.5
AFU20110.1	6.7e-170	578.1
SNV39709.1	6.7e-170	578.1
AIZ79922.1	2.2e-168	573.1
VEE90924.1	2.9e-168	572.7
AMW17006.1	2.6e-162	553.1
QIE73483.1	3e-162	552.9
QRI82130.1	3.7e-162	552.6
AWY44950.1	4.4e-162	552.4
QIE77235.1	7.8e-162	551.5
QSX13061.1	7.8e-162	551.5
AIK90915.1	8e-162	551.5
AIK16442.1	1.2e-161	550.9
ATW44885.1	1.2e-161	550.9
QGN51438.1	1.2e-161	550.9
QSX11058.1	1.2e-161	550.9
QKJ70560.1	1.7e-161	550.4
ATW44034.1	2.6e-161	549.8
QSX14500.1	3.7e-161	549.3
QPN18681.1	5.6e-161	548.7
QEM88580.1	5.8e-161	548.7
QHB45010.1	1e-160	547.8
BBO60032.1	1.1e-160	547.7
QIE73999.1	2.9e-160	546.4
UAW63658.1	4.8e-160	545.6
QKY73502.1	8.5e-160	544.8
QSX16640.1	1.9e-159	543.6
QGM80162.1	2.4e-159	543.3
ACL32678.1	3e-159	543.0
UKH15051.1	7.8e-159	541.6
UKH44231.1	7.8e-159	541.6
ABY70124.1	9.5e-159	541.4
CUU52966.1	9.9e-159	541.3
QXP23584.1	9.9e-159	541.3
UKH23227.1	9.9e-159	541.3
UKH37588.1	9.9e-159	541.3
UKH25174.1	1.9e-158	540.4
ACE62258.1	2.3e-158	540.1
UKH17030.1	2.3e-158	540.1
UKH20664.1	2.3e-158	540.1
UKH27236.1	2.3e-158	540.1
UKH39815.1	2.3e-158	540.1
UPA20408.1	2.3e-158	540.1
ASU15392.1	2.4e-158	540.1
AWG95969.1	2.4e-158	540.1
AXA22040.1	2.4e-158	540.1
UKH31362.1	2.4e-158	540.1
UKH35788.1	2.4e-158	540.1
SQF65336.1	3.7e-158	539.4
UKH19076.1	3.7e-158	539.4
UKH41757.1	3.7e-158	539.4
UKH07651.1	4.1e-158	539.3
UKH33401.1	4.1e-158	539.3
UKH46265.1	4.1e-158	539.3
VEJ17564.1	4.1e-158	539.3
UKH12283.1	5.9e-158	538.7
UKH29269.1	7.8e-158	538.3
QSZ39603.1	8.5e-158	538.2
UKH09887.1	8.5e-158	538.2
UPK78090.1	8.5e-158	538.2
ABN74628.1	1e-157	538.0
UQZ25416.1	1.9e-157	537.1
QIM67791.1	1.9e-155	530.5
QLB18256.1	9.6e-155	528.2
AGQ38683.1	1.6e-153	524.1
QEA87604.1	1.6e-153	524.1
QEA92690.1	1.6e-153	524.1
QEB42014.1	1.6e-153	524.1
QEB44444.1	1.6e-153	524.1
QEB52005.1	1.6e-153	524.1
QEB62299.1	1.6e-153	524.1
QEB64708.1	1.6e-153	524.1
QEB67090.1	1.6e-153	524.1
QEB69490.1	1.6e-153	524.1
QEB71828.1	1.6e-153	524.1
QEB74241.1	1.6e-153	524.1
QEB76655.1	1.6e-153	524.1
QEB79074.1	1.6e-153	524.1
QEB81490.1	1.6e-153	524.1
QEB83795.1	1.6e-153	524.1
QEB86217.1	1.6e-153	524.1
QEB88640.1	1.6e-153	524.1
QEB98868.1	1.6e-153	524.1
QEC01190.1	1.6e-153	524.1
QEC06131.1	1.6e-153	524.1
QEC08516.1	1.6e-153	524.1
QEC10827.1	1.6e-153	524.1
QEC13163.1	1.6e-153	524.1
QEC15650.1	1.6e-153	524.1
QEC17998.1	1.6e-153	524.1
QEC20433.1	1.6e-153	524.1
QEC22846.1	1.6e-153	524.1
QEC25254.1	1.6e-153	524.1
QEC30181.1	1.6e-153	524.1
QEC32604.1	1.6e-153	524.1
QEC35026.1	1.6e-153	524.1
QEC37444.1	1.6e-153	524.1
QEC39860.1	1.6e-153	524.1
QEC60722.1	1.6e-153	524.1
QED08439.1	1.6e-153	524.1
AAP96583.1	2.2e-153	523.7
ANF61915.1	2.2e-153	523.7
ANF68167.1	2.5e-153	523.5
