acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
QTV02061.1			3.7000000000000004e-65	232.5
QTV08243.1			3.7000000000000004e-65	232.5
SPM14613.1			3.7000000000000004e-65	232.5
SPM17260.1			3.7000000000000004e-65	232.5
SPM22534.1			3.7000000000000004e-65	232.5
UIO88344.1			3.7000000000000004e-65	232.5
UNN86889.1			3.7000000000000004e-65	232.5
QBK04702.1			3.8e-65	232.5
UQP45672.1			4.500000000000001e-65	232.3
UQO11152.1			6.3000000000000005e-65	231.8
UQO17180.1			6.3000000000000005e-65	231.8
UQO28540.1			6.3000000000000005e-65	231.8
UQO41871.1			6.3000000000000005e-65	231.8
UQO56971.1			6.3000000000000005e-65	231.8
UQO60593.1			6.3000000000000005e-65	231.8
UQO77373.1			6.3000000000000005e-65	231.8
UQO85440.1			6.3000000000000005e-65	231.8
UQO88674.1			6.3000000000000005e-65	231.8
UQO94595.1			6.3000000000000005e-65	231.8
ABQ20291.1			1.5e-64	230.5
ACP08294.1			1.5e-64	230.5
QGF33068.1			1.5e-64	230.5
UQP00272.1			2.2e-64	229.9
BCK25603.1			3.3e-64	229.4
AYY60387.1			4.4e-63	225.7
QSL26754.1			5.499999999999999e-63	225.4
QSL32557.1			5.499999999999999e-63	225.4
QSL38298.1			5.499999999999999e-63	225.4
QSL44038.1			5.499999999999999e-63	225.4
QSL49777.1			5.499999999999999e-63	225.4
QSL55506.1			5.499999999999999e-63	225.4
QSL61238.1			5.499999999999999e-63	225.4
QGR61697.1			5.699999999999999e-63	225.3
QIX19611.1			1.0999999999999999e-62	224.4
QGR89318.1			1.2e-62	224.3
AHG62798.1			1.2e-62	224.2
AVR23507.1			2e-62	223.5
SOE46489.1			2.1999999999999997e-62	223.4
QUM74919.1			2.3e-62	223.3
QJQ96024.1			4.6e-62	222.3
AFK61436.1			5.7e-62	222.0
QET32014.1			7.799999999999999e-62	221.6
QET41976.1			7.799999999999999e-62	221.6
ATP11456.1			1e-61	221.2
CCK74277.1			1.3999999999999999e-61	220.7
AGA34683.1			2.3e-61	220.0
APE32105.1			4.4e-61	219.1
ALK88088.1			4.7e-61	219.0
ARW84512.1			6.7e-61	218.5
BBG87420.1			1.1000000000000001e-60	217.8
BCS49960.1			1.1000000000000001e-60	217.7
AUY12160.1			1.5e-60	217.3
AUT44381.1			2.3e-60	216.7
UFS55908.1			3.8e-60	216.0
QLH65019.1			6.7e-60	215.2
UNB60648.1			7.5e-60	215.0
AHX34775.1			9.7e-60	214.7
AHX71575.1			9.7e-60	214.7
AKJ32681.1			9.7e-60	214.7
ANS02203.1			9.7e-60	214.7
AXV32243.1			9.7e-60	214.7
ATL97975.1			1.3e-59	214.3
AGM46167.1			1.5e-59	214.1
QNF16686.1			2.7000000000000003e-59	213.2
AHF00213.1			2.9e-59	213.1
AUZ79434.1			4.7e-59	212.4
ART78836.1			7.5e-59	211.7
QSR53835.1			8.800000000000001e-59	211.5
QSR79218.1			8.800000000000001e-59	211.5
QSR83409.1			8.800000000000001e-59	211.5
UNU27726.1			1e-58	211.3
ABO88295.1			1.3e-58	211.0
ACN76670.1			1.3e-58	211.0
ASI25163.1			1.3e-58	211.0
ASI29482.1			1.3e-58	211.0
ASI33613.1			1.3e-58	211.0
ATD37336.1			1.3e-58	211.0
AYO61472.1			1.3e-58	211.0
QEO85754.1			1.3e-58	211.0
QHE44040.1			1.3e-58	211.0
QHE49466.1			1.3e-58	211.0
QHU95572.1			1.3e-58	211.0
QJF56924.1			1.3e-58	211.0
QOI92863.1			1.3e-58	211.0
QYH27967.1			1.3e-58	211.0
QYH32257.1			1.3e-58	211.0
UDQ56613.1			1.3e-58	211.0
ALP39846.1			1.3e-58	210.9
QSR58380.1			1.4e-58	210.8
QSR62583.1			1.4e-58	210.8
QSR70573.1			1.4e-58	210.8
UMQ37683.1			1.4e-58	210.8
UMQ46217.1			1.4e-58	210.8
UNU32901.1			1.4e-58	210.8
UNU37119.1			1.4e-58	210.8
ACR02365.1			2.6e-58	210.0
AUZ77267.1			2.9000000000000003e-58	209.8
AMQ41140.1			3e-58	209.7
QFY41999.1			3.4000000000000004e-58	209.6
QWL67762.1			4.3e-58	209.2
QCG49760.1			6.4e-58	208.7
QKG01552.1			8.6e-58	208.2
QNF14921.1			9.4e-58	208.1
QNM96920.1			9.6e-58	208.1
AKL88453.1			1.4e-57	207.6
QUF68991.1			2.7e-57	206.6
AXV22536.1			2.9e-57	206.5
QMS76675.1			2.9e-57	206.5
UJP36364.1			2.9e-57	206.5
QSR45493.1			4.6e-57	205.9
ASP38182.1			6.600000000000001e-57	205.3
AHV37330.2			7.2e-57	205.2
CEP36359.1			7.500000000000001e-57	205.2
UNU89992.1			7.7e-57	205.1
UCM53488.1			1.1e-56	204.7
QSR54040.1			1.2e-56	204.5
UCM45296.1			1.2e-56	204.5
BBT78413.1			3.3e-56	203.0
QWL77835.1			3.8999999999999997e-56	202.8
ASX09913.1			5.9e-56	202.2
QXO17257.1			1.1e-55	201.3
QWL75543.1			1.4e-55	201.0
AVP82610.1			1.4e-55	200.9
QWE14805.1			1.7e-55	200.7
AYK16553.1			1.9e-55	200.5
QWD85541.1			9.999999999999999e-55	198.1
QWE26955.1			2.7e-54	196.8
QJD99763.1			3.6e-54	196.3
QJX01503.1			4.5e-54	196.0
AGX87695.1			7.8e-54	195.2
QWE16886.1			8.9e-54	195.0
AIT28495.1			1.3e-53	194.5
AMD47142.1			1.3e-53	194.5
AOB36043.1			1.3e-53	194.5
AWP67422.1			1.3e-53	194.5
AWP93514.1			1.3e-53	194.5
QBS64860.1			1.3e-53	194.5
QGB07971.1			1.3e-53	194.5
QGB15371.1			1.3e-53	194.5
QGB64617.1			1.3e-53	194.5
QGC43166.1			1.3e-53	194.5
QGC63075.1			1.3e-53	194.5
QGD12245.1			1.3e-53	194.5
QGD29374.1			1.3e-53	194.5
QGD32625.1			1.3e-53	194.5
QGD35877.1			1.3e-53	194.5
QGD39119.1			1.3e-53	194.5
QGD41079.1			1.3e-53	194.5
QGD45321.1			1.3e-53	194.5
QGD48556.1			1.3e-53	194.5
QGD51793.1			1.3e-53	194.5
QGD55693.1			1.3e-53	194.5
QGD57877.1			1.3e-53	194.5
QGD61112.1			1.3e-53	194.5
QGD64357.1			1.3e-53	194.5
QGD67602.1			1.3e-53	194.5
QGD70860.1			1.3e-53	194.5
QGD74103.1			1.3e-53	194.5
QGD77358.1			1.3e-53	194.5
QGD80601.1			1.3e-53	194.5
QGD92174.1			1.3e-53	194.5
QGD95425.1			1.3e-53	194.5
QGE06365.1			1.3e-53	194.5
QGE09504.1			1.3e-53	194.5
QGE13509.1			1.3e-53	194.5
QGE16752.1			1.3e-53	194.5
QGE20001.1			1.3e-53	194.5
QGE23248.1			1.3e-53	194.5
QGE26494.1			1.3e-53	194.5
QGE29743.1			1.3e-53	194.5
QGE32213.1			1.3e-53	194.5
QGE40403.1			1.3e-53	194.5
QGE43648.1			1.3e-53	194.5
QGE46893.1			1.3e-53	194.5
QGE54304.1			1.3e-53	194.5
QGE78366.1			1.3e-53	194.5
QGE81609.1			1.3e-53	194.5
QGE84868.1			1.3e-53	194.5
QGE88109.1			1.3e-53	194.5
QGE91361.1			1.3e-53	194.5
QGE93970.1			1.3e-53	194.5
QGE97856.1			1.3e-53	194.5
QGF01108.1			1.3e-53	194.5
QGF04651.1			1.3e-53	194.5
QGF08678.1			1.3e-53	194.5
QGF11934.1			1.3e-53	194.5
QJP53599.1			1.3e-53	194.5
QJP63285.1			1.3e-53	194.5
QRE70880.1			1.3e-53	194.5
QSY68423.1			1.3e-53	194.5
AMF95586.1			1.4999999999999999e-53	194.3
AHF02222.1			1.8e-53	194.0
QIM48044.1			3.5e-53	193.0
QWE24921.1			5.299999999999999e-53	192.5
QWE22879.1			5.4e-53	192.4
BBJ02805.1			7.2e-53	192.0
QWL59582.1			1.2e-52	191.3
QWD94806.1			1.4e-52	191.1
CED61654.1			3e-52	190.0
QDC91871.1			3.1e-52	189.9
UON49489.1			3.1e-52	189.9
UGX84890.1			5.7e-52	189.1
AEG31704.1			5.7e-52	189.1
UPR26436.1			6.5e-52	188.9
AYQ56989.1			1.1e-51	188.1
APX78935.1			1.9e-51	187.4
ANV98436.1			2.1e-51	187.2
UKA25512.1			4.4e-51	186.2
QSH57455.1			7.5e-51	185.4
UKA29344.1			7.5e-51	185.4
AWK83161.1			1.4e-50	184.5
QTL96275.1			1.9e-50	184.0
QUM83610.1			2.3e-50	183.8
QND52234.1			5.2e-50	182.6
QOQ68756.1			6.2e-50	182.4
QWL60861.1			7.1e-50	182.2
AVO45542.1			8.7e-50	181.9
QUM87904.1			9.8e-50	181.7
QKE35672.1			1.3e-49	181.3
UKA01982.1			1.3e-49	181.3
ADT85371.1			1.5999999999999998e-49	181.0
QUM79402.1			1.5999999999999998e-49	181.0
BBQ50995.1			1.8e-49	180.9
ARR50412.1			2e-48	177.4
QAY35044.1			2e-48	177.4
AOB29323.1			2.1000000000000002e-48	177.3
QBM18139.1			4.4e-48	176.3
UKA06437.1			4.7000000000000004e-48	176.2
UKA21540.1			4.7000000000000004e-48	176.2
UKA10329.1			5.2000000000000004e-48	176.0
QPN71235.1			9.5e-48	175.2
UJF23812.1			7.2e-47	172.3
QCK88191.1			8.799999999999999e-47	172.0
BAT31096.1			1.5e-46	171.2
QKU71814.1			3.0999999999999997e-46	170.2
QKU75762.1			3.0999999999999997e-46	170.2
QND68815.1			3.2e-46	170.1
AXE61661.1			3.2999999999999997e-46	170.1
BCK11416.1			3.6e-46	170.0
AZV23840.1			3.6e-46	169.9
UGY10976.1			4.6e-46	169.6
QIA64473.1			6.4e-46	169.1
APR65794.1			7e-46	169.0
QLE93163.1			7.5e-46	168.9
QYO69957.1			8.5e-46	168.7
SYZ82550.1			9.2e-46	168.6
ASO30236.1			1.1e-45	168.4
QDL54294.1			1.2e-45	168.2
QFI40154.1			1.2e-45	168.2
QCI63200.1			1.3e-45	168.1
AZO25094.1			1.5e-45	167.9
AUW37794.1			2.1e-45	167.5
CAE6880544.1			2.5e-45	167.2
AEH89881.1			2.9e-45	167.0
AYC06485.1			3.9e-45	166.6
BCG81528.1			5.3000000000000003e-45	166.1
QGX79707.1			8.1e-45	165.5
QJF03831.1			8.1e-45	165.5
QJF09900.1			8.1e-45	165.5
QJI85773.1			8.1e-45	165.5
QJI91849.1			8.1e-45	165.5
AQM20643.1			9.7e-45	165.2
AQP33850.1			9.7e-45	165.2
AUB89097.1			9.7e-45	165.2
AUB92536.1			9.7e-45	165.2
AUB95969.1			9.7e-45	165.2
AUB99380.1			9.7e-45	165.2
AXM49427.1			9.7e-45	165.2
AXM52821.1			9.7e-45	165.2
AXM56092.1			9.7e-45	165.2
AXM58546.1			9.7e-45	165.2
AXM62714.1			9.7e-45	165.2
AXM65189.1			9.7e-45	165.2
AXM74409.1			9.7e-45	165.2
AXM76873.1			9.7e-45	165.2
AXM80180.1			9.7e-45	165.2
AXM83479.1			9.7e-45	165.2
AXM86769.1			9.7e-45	165.2
BCK32718.1			1.2e-44	164.9
BCI77259.1			1.3000000000000002e-44	164.8
AMX99531.1			1.6000000000000002e-44	164.5
ARP66631.1			1.6000000000000002e-44	164.5
BCK27000.1			1.7e-44	164.5
ADV14059.1			1.7e-44	164.4
AMX92033.1			1.7e-44	164.4
BCK04410.1			1.8000000000000002e-44	164.4
AZO55829.1			1.9e-44	164.3
BCH03264.1			2.6000000000000003e-44	163.8
QKC67293.1			2.6000000000000003e-44	163.8
QKD13206.1			2.6000000000000003e-44	163.8
BCG96120.1			3.2000000000000004e-44	163.5
BCH11087.1			3.8e-44	163.3
AZO06023.1			4.5e-44	163.0
USA53220.1			4.6e-44	163.0
ANT50613.1			5.6e-44	162.7
AHK17193.1			5.9e-44	162.6
CCU70732.1			5.9e-44	162.6
QIL85384.1			5.999999999999999e-44	162.6
AZO51551.1			6.100000000000001e-44	162.6
UCI06837.1			8.6e-44	162.1
AZO59041.1			1.1e-43	161.8
BAV51794.1			1.1999999999999999e-43	161.7
BCG74533.1			1.1999999999999999e-43	161.7
QND59349.1			1.1999999999999999e-43	161.6
BDA01618.1			1.2999999999999998e-43	161.5
ANN61773.1			1.6999999999999998e-43	161.1
QFT34965.1			1.9e-43	161.0
QGM32864.1			1.9e-43	161.0
QGN68366.1			1.9e-43	161.0
QKC84846.1			2e-43	160.9
QKD18449.1			2e-43	160.9
AZO09171.1			2.0999999999999997e-43	160.9
ASG08773.1			2.3e-43	160.7
ANO31851.1			2.7e-43	160.5
BCM18249.1			2.8e-43	160.4
AZO16011.1			2.8e-43	160.4
QIJ83403.1			3e-43	160.3
AQM01323.1			3.6e-43	160.1
AQM13882.1			3.6e-43	160.1
AQM15074.1			3.6e-43	160.1
ASW82215.1			3.6e-43	160.1
ATC58729.1			3.6e-43	160.1
AXN05050.1			3.6e-43	160.1
AZS26455.1			3.6e-43	160.1
AZO48369.1			3.699999999999999e-43	160.0
UCI18495.1			4.4e-43	159.8
AZO33520.1			5e-43	159.6
QZZ37451.1			5.1e-43	159.6
AID28867.2			5.1e-43	159.6
AIU68123.1			5.2999999999999995e-43	159.5
AWB71735.1			5.699999999999999e-43	159.4
BAB54006.1			6.699999999999999e-43	159.2
AKB08382.1			6.799999999999999e-43	159.2
UCI25307.1			8.899999999999999e-43	158.8
UCI18888.1			1.2e-42	158.4
AGH80446.1			1.4e-42	158.1
UJQ96125.1			1.7e-42	157.9
UIP03971.1			2.4e-42	157.4
UQS63825.1			2.8e-42	157.2
AGB45204.1			3.3e-42	156.9
QKC78310.1			3.9999999999999995e-42	156.6
QPC95305.1			4.5e-42	156.5
AZO25016.1			5.2e-42	156.3
QKD04790.1			5.999999999999999e-42	156.1
BCK18654.1			7.4e-42	155.7
QMV03848.1			7.7e-42	155.7
UCI16127.1			1.3e-41	154.9
QFT24997.1			1.3999999999999998e-41	154.8
AGB47329.1			2e-41	154.3
ALM65181.1			2.2e-41	154.2
AWG80022.1			2.2e-41	154.2
AWJ79650.1			2.2e-41	154.2
AMG03388.1			2.7999999999999997e-41	153.8
QKC97766.1			3.1e-41	153.7
UCV19175.1			3.5e-41	153.5
UQS62567.1			3.9e-41	153.4
QKC72550.1			4.6e-41	153.1
AJR07220.1			5.3e-41	152.9
BCG89476.1			5.699999999999999e-41	152.8
AKR57950.1			9.599999999999999e-41	152.1
QKC91411.1			1.3e-40	151.7
QPK05386.1			1.6e-40	151.4
AZO31848.1			1.8e-40	151.2
BAV47099.1			1.9e-40	151.1
AZO76058.1			2e-40	151.0
QEE18826.1			2.3e-40	150.8
QRZ21170.1			2.4e-40	150.8
AZO70853.1			3.3e-40	150.3
BCG71630.1			4e-40	150.0
QKD05217.1			5.7e-40	149.5
ACO75932.1			5.9999999999999996e-40	149.5
QQR38910.1			5.9999999999999996e-40	149.4
AYO15887.1			6.6e-40	149.3
QGH48510.1			6.6e-40	149.3
ATZ62541.1			7.3e-40	149.2
AZO31532.1			1.1e-39	148.7
UDL91614.1			1.8e-39	147.9
AFV93009.1			1.8999999999999998e-39	147.8
AZO69303.1			2.7e-39	147.3
AZO32310.1			5.0000000000000005e-39	146.4
UCV23144.1			5.8e-39	146.2
BCZ18993.1			3.3e-38	143.7
QOW52146.1			4.7000000000000005e-38	143.2
AVH13365.1			5.5e-38	143.0
AOA57468.1			1.1e-37	142.0
QIV95990.1			1.5e-37	141.5
CAL60764.1			1.7e-37	141.3
AUI85106.1			2.7e-37	140.7
BCD45856.1			3.4e-37	140.4
BCD48216.1			3.4e-37	140.4
BCD49976.1			3.4e-37	140.4
BCD51739.1			3.4e-37	140.4
BCD69938.1			3.4e-37	140.4
QEW08099.1			3.6e-37	140.3
APX61995.1			3.7e-37	140.3
AFI03993.1			6.9e-37	139.4
BCK05774.1			9.3e-37	138.9
QCC78987.1			1.1e-36	138.7
QFU56796.1			1.1e-36	138.7
QIU97783.1			1.1e-36	138.7
UJF18231.1			1.2e-36	138.5
BDA83115.1			1.3e-36	138.5
QLN96913.1			1.5e-36	138.3
QYD21649.1			1.5e-36	138.3
AZQ27544.1			2.4e-36	137.6
BCK22175.1			2.5e-36	137.5
AEK00457.1			2.6e-36	137.5
AIJ42212.1			2.6e-36	137.5
ANF09661.1			2.6e-36	137.5
ANN52526.1			2.6e-36	137.5
APM51138.1			2.6e-36	137.5
AUU96618.1			2.6e-36	137.5
AWA31680.1			2.6e-36	137.5
AWA60802.1			2.6e-36	137.5
AWG72665.1			2.6e-36	137.5
AXF27529.1			2.6e-36	137.5
AXS28667.1			2.6e-36	137.5
AXS37232.1			2.6e-36	137.5
AXU00563.1			2.6e-36	137.5
AYY31668.1			2.6e-36	137.5
AZI96926.1			2.6e-36	137.5
AZK99021.1			2.6e-36	137.5
BBQ33019.1			2.6e-36	137.5
BCF74819.1			2.6e-36	137.5
CDO11913.1			2.6e-36	137.5
QAX08489.1			2.6e-36	137.5
QBP79496.1			2.6e-36	137.5
QDJ80497.1			2.6e-36	137.5
QER48992.1			2.6e-36	137.5
QFU58897.1			2.6e-36	137.5
QGA00950.1			2.6e-36	137.5
QGV91446.1			2.6e-36	137.5
QHP07472.1			2.6e-36	137.5
QIF50485.1			2.6e-36	137.5
QIF87160.1			2.6e-36	137.5
QIV26442.1			2.6e-36	137.5
QJI57097.1			2.6e-36	137.5
QJJ14568.1			2.6e-36	137.5
QJK06533.1			2.6e-36	137.5
QJK31617.1			2.6e-36	137.5
QJK84216.1			2.6e-36	137.5
QJK99899.1			2.6e-36	137.5
QJL09375.1			2.6e-36	137.5
QJL48581.1			2.6e-36	137.5
QJL70077.1			2.6e-36	137.5
QJM13832.1			2.6e-36	137.5
QJM19117.1			2.6e-36	137.5
QJM86945.1			2.6e-36	137.5
QJM92547.1			2.6e-36	137.5
QJM98163.1			2.6e-36	137.5
QJN09079.1			2.6e-36	137.5
QJN14480.1			2.6e-36	137.5
QJN19985.1			2.6e-36	137.5
QJN25462.1			2.6e-36	137.5
QJN40657.1			2.6e-36	137.5
QJO06242.1			2.6e-36	137.5
QJO22266.1			2.6e-36	137.5
QLN82122.1			2.6e-36	137.5
QLO56082.1			2.6e-36	137.5
QLP56095.1			2.6e-36	137.5
QSQ74919.1			2.6e-36	137.5
QSS08394.1			2.6e-36	137.5
QST08638.1			2.6e-36	137.5
VEC05531.1			2.6e-36	137.5
AJC02269.1			3.3e-36	137.1
UOE80942.1			3.8000000000000004e-36	136.9
BBV74054.1			4.7e-36	136.6
AKJ43549.1			4.8e-36	136.6
CAH5940349.1			5e-36	136.5
ANH44122.1			1.1999999999999999e-35	135.3
QDI06376.1			1.3e-35	135.2
QYO77754.1			1.7999999999999998e-35	134.7
ASG67558.1			1.8999999999999998e-35	134.7
BCD90068.1			1.8999999999999998e-35	134.7
ADO03648.1			1.8999999999999998e-35	134.6
AFI00682.1			1.8999999999999998e-35	134.6
QQX50762.1			1.8999999999999998e-35	134.6
QIC82503.1			2e-35	134.5
QIV94473.1			2.2e-35	134.4
AHB72385.1			2.3999999999999999e-35	134.3
ALX80404.1			2.3999999999999999e-35	134.3
AEN18119.1			2.7e-35	134.1
AJD65442.1			2.8e-35	134.1
QQX47804.1			2.8e-35	134.1
ABF84475.1			2.8e-35	134.1
APH72396.1			2.8e-35	134.1
AMV19475.1			3.2e-35	133.9
AFX90812.1			3.5e-35	133.8
QEF27151.1			3.5999999999999997e-35	133.7
AHZ28756.1			3.5999999999999997e-35	133.7
AHA88584.1			3.7e-35	133.7
AHA90158.1			3.7e-35	133.7
ABR90716.1			3.9e-35	133.6
ARU95800.1			4e-35	133.6
ARU99840.1			4e-35	133.6
CAV27602.1			4.899999999999999e-35	133.3
AKE81621.1			5.1e-35	133.2
AVL49002.1			5.1e-35	133.2
BAM97839.1			5.1e-35	133.2
QDY58055.1			5.7e-35	133.0
BAW48750.1			6.2e-35	132.9
BAW68983.1			6.2e-35	132.9
AFX89633.1			6.5e-35	132.9
ADU81287.1			6.6e-35	132.8
BAJ56986.1			6.6e-35	132.8
AAD08086.1			6.9e-35	132.8
AFV42252.1			6.9e-35	132.8
AFV43846.1			6.9e-35	132.8
AFV45438.1			6.9e-35	132.8
AJF09274.1			6.9e-35	132.8
AJF10814.1			6.9e-35	132.8
AUV75189.1			6.9e-35	132.8
AUV76673.1			6.9e-35	132.8
AUV78170.1			6.9e-35	132.8
AUV79679.1			6.9e-35	132.8
AUZ24205.1			6.9e-35	132.8
QEF35600.1			7.699999999999999e-35	132.6
AFH97561.1			8.199999999999999e-35	132.5
ADO06655.1			8.4e-35	132.5
ARP40951.1			9.099999999999999e-35	132.4
AFI02190.1			9.2e-35	132.4
CBY83036.1			9.599999999999999e-35	132.3
AYJ08280.1			1.0000000000000001e-34	132.2
QEF44351.1			1.0000000000000001e-34	132.2
AZL83689.1			1.0000000000000001e-34	132.2
ANP75009.1			1.1e-34	132.2
BAJ58482.1			1.1e-34	132.1
ADO02028.1			1.1e-34	132.1
BAW52950.1			1.1e-34	132.1
ADO05156.1			1.1e-34	132.1
BAW73220.1			1.2e-34	132.0
AVG73952.1			1.2e-34	132.0
AVG80004.1			1.2e-34	132.0
AVG81473.1			1.2e-34	132.0
AVG84268.1			1.2e-34	132.0
AVG85751.1			1.2e-34	132.0
AVG87238.1			1.2e-34	132.0
AVG88721.1			1.2e-34	132.0
AVG90205.1			1.2e-34	132.0
AVG91687.1			1.2e-34	132.0
AVG93171.1			1.2e-34	132.0
AVG94659.1			1.2e-34	132.0
AVG96139.1			1.2e-34	132.0
AVG97626.1			1.2e-34	132.0
AVG99111.1			1.2e-34	132.0
AVH00549.1			1.2e-34	132.0
AVH01999.1			1.2e-34	132.0
AVH03458.1			1.2e-34	132.0
AVH04904.1			1.2e-34	132.0
AVH06388.1			1.2e-34	132.0
AVH07869.1			1.2e-34	132.0
AVH09349.1			1.2e-34	132.0
AVH10832.1			1.2e-34	132.0
AVH12316.1			1.2e-34	132.0
CBI66714.1			1.2e-34	132.0
QDW68937.1			1.2e-34	132.0
QDY53621.1			1.2e-34	132.0
QDY56374.1			1.2e-34	132.0
ALM79053.1			1.2e-34	132.0
ADU79633.1			1.2e-34	132.0
AFJ81392.1			1.2e-34	132.0
QEF28054.1			1.3e-34	131.9
BAW70150.1			1.3e-34	131.9
QEF31452.1			1.4e-34	131.8
ACD47874.1			1.4e-34	131.8
QDK10949.1			1.5e-34	131.7
AAW84646.1			1.5e-34	131.6
ANH45241.1			1.5e-34	131.6
QJW29200.1			1.6e-34	131.6
QJW40493.1			1.6e-34	131.6
QJW41952.1			1.6e-34	131.6
QJW43407.1			1.6e-34	131.6
QEF43096.1			1.6e-34	131.5
AEN15044.1			1.7e-34	131.5
AAD05962.1			1.8e-34	131.4
CAX28955.1			1.9e-34	131.3
ADU40781.1			2.1e-34	131.2
BAW63851.1			2.1e-34	131.2
ASM64015.1			2.1e-34	131.2
QEF38807.1			2.1e-34	131.2
AGL71638.1			2.2e-34	131.1
QEF22886.1			2.2e-34	131.1
QEF25018.1			2.2e-34	131.1
BAW54478.1			2.2e-34	131.1
AVG82844.1			2.2e-34	131.1
AFH99146.1			2.2e-34	131.1
UGS46216.1			2.3e-34	131.1
QQX49285.1			2.3e-34	131.0
AZP94981.1			2.4e-34	131.0
QEF33959.1			2.5e-34	130.9
AVV96613.1			2.5e-34	130.9
SQJ09901.1			2.5e-34	130.9
BAJ55009.1			2.6e-34	130.9
BBK69416.1			2.6e-34	130.9
ADN79554.1			2.6e-34	130.9
ADZ49499.1			2.6e-34	130.9
BAW49869.1			2.6e-34	130.9
BAW77815.1			2.6e-34	130.9
AFF20476.1			2.6e-34	130.9
AQM65436.1			2.7e-34	130.8
AQM71887.1			2.7e-34	130.8
BBI24579.1			2.7e-34	130.8
AZL51955.1			2.8e-34	130.8
AEE70072.1			2.9e-34	130.7
BAW39160.1			2.9e-34	130.7
BAM96323.1			3e-34	130.7
ADU82855.1			3e-34	130.7
AGL68094.1			3.1000000000000002e-34	130.7
AGR62261.1			3.1000000000000002e-34	130.7
AGS15366.2			3.1000000000000002e-34	130.7
AWQ50212.1			3.1000000000000002e-34	130.6
ACX99021.1			3.2e-34	130.6
BAW51385.1			3.2e-34	130.6
QDY62094.1			3.2e-34	130.6
CAD5351341.1			3.3000000000000003e-34	130.5
QEF32466.1			3.3000000000000003e-34	130.5
BAW42629.1			3.3000000000000003e-34	130.5
QDY60928.1			3.3000000000000003e-34	130.5
ALM80503.1			3.4e-34	130.5
BAO98044.1			3.6e-34	130.4
QEF37713.1			3.8e-34	130.3
ADI34516.1			3.9e-34	130.3
AHZ25107.1			3.9e-34	130.3
SMA52404.1			4.0000000000000006e-34	130.3
ACI27154.1			4.1e-34	130.2
QEF41055.1			4.3e-34	130.1
AHN35929.1			4.4e-34	130.1
AHN40236.1			4.4e-34	130.1
VEJ23404.1			4.4e-34	130.1
AHN44597.1			4.6e-34	130.1
AHN37366.1			4.8e-34	130.0
BAW71696.1			4.8e-34	130.0
QDY55110.1			5e-34	130.0
BAJ59534.1			5.6e-34	129.8
ANH40882.1			6.1e-34	129.7
ACX97607.1			6.2000000000000004e-34	129.6
AHN38771.1			6.2000000000000004e-34	129.6
AHN41677.1			6.2000000000000004e-34	129.6
AHN43114.1			6.2000000000000004e-34	129.6
AVC43967.1			6.3e-34	129.6
AGL69673.1			6.3e-34	129.6
UPQ88100.1			6.5e-34	129.6
BBI23269.1			6.5e-34	129.6
QQX46406.1			6.6000000000000005e-34	129.6
AHN34456.1			6.8e-34	129.5
QIC83800.1			7.0000000000000006e-34	129.5
QIC81233.1			7.7e-34	129.3
QEE97303.1			7.9e-34	129.3
QEE97914.1			7.9e-34	129.3
AFI07110.1			8.100000000000001e-34	129.3
BAW74749.1			8.5e-34	129.2
CCB80298.1			1e-33	129.0
BAW47230.1			1e-33	128.9
AZR81837.1			1e-33	128.9
BAW76252.1			1.1e-33	128.8
BAW45309.1			1.1e-33	128.8
QAB15633.1			1.2e-33	128.7
BAW65453.1			1.2e-33	128.6
ANH42237.1			1.3000000000000001e-33	128.6
AHZ26557.1			1.3000000000000001e-33	128.6
AHZ29483.1			1.3000000000000001e-33	128.6
BAW60706.1			1.3000000000000001e-33	128.6
BAW43768.1			1.5e-33	128.4
BAW40717.1			1.6000000000000002e-33	128.3
BAW56029.1			1.6000000000000002e-33	128.3
QEF20955.1			1.6000000000000002e-33	128.3
QEF42485.1			2.1000000000000003e-33	127.9
AYQ45341.1			2.1000000000000003e-33	127.9
BAW38031.1			2.2e-33	127.9
AGT73693.1			2.2e-33	127.8
QDY59484.1			2.3000000000000002e-33	127.8
BAW59155.1			2.3000000000000002e-33	127.8
BAW67053.1			2.3000000000000002e-33	127.8
ACJ07562.1			2.4e-33	127.7
QEE96274.1			2.4e-33	127.7
AVU37655.1			2.5e-33	127.6
AVU42740.1			2.5e-33	127.6
BCZ17041.1			2.5e-33	127.6
QLH61716.1			2.6000000000000003e-33	127.6
QTP14664.1			2.6000000000000003e-33	127.6
ADZ51100.1			2.7e-33	127.5
QEF24017.1			2.9e-33	127.4
ANH48006.1			3e-33	127.4
AVX06128.1			3.6e-33	127.1
QDY63522.1			3.6e-33	127.1
UGA54977.1			3.6e-33	127.1
ATA19995.1			3.7e-33	127.1
BCN93945.1			4e-33	127.0
BAW62287.1			4.7e-33	126.7
CAJ99904.1			4.9000000000000005e-33	126.7
BAW36101.1			5.4e-33	126.5
AEN16609.1			6e-33	126.4
BAW57613.1			6.400000000000001e-33	126.3
CDG49136.1			7.5e-33	126.1
QLH41393.1			8e-33	126.0
QMK81041.1			9.4e-33	125.7
QFS69386.1			1.5e-32	125.1
ANH46649.1			1.9999999999999998e-32	124.7
UJW84608.1			2.6000000000000003e-32	124.3
VEJ25498.1			3.5000000000000004e-32	123.9
