acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
AQX64297.1	0.14	23.5	8.9e-05	33.7
AYL83008.1	0.14	23.5	8.9e-05	33.7
QQU03470.1	0.14	23.5		
AUU11871.1	0.14	23.5	3.6e-12	58.0
QHJ31150.1	0.14	23.5	3.6e-12	58.0
QHJ37447.1	0.14	23.5	3.6e-12	58.0
QHJ42537.1	0.14	23.5	3.6e-12	58.0
QHJ47608.1	0.14	23.5	3.6e-12	58.0
QDU13487.1	0.14	23.5	0.16	22.9
AFH49785.1	0.14	23.5		
QNK03314.1	0.14	23.5	0.19	22.7
ADY20964.1	0.14	23.5	4.9e-08	44.4
UFA49662.1	0.14	23.5		
AZP69633.1	0.14	23.5		
QJI19368.1	0.14	23.5		
QJI25475.1	0.14	23.5		
QBD81744.1	0.14	23.5	0.0043	28.1
UIU19770.1	0.14	23.5		
QRD59494.1	0.14	23.5	3.1e-12	58.2
ALB47728.1	0.14	23.5	0.00052	31.1
QES72233.1	0.14	23.5	0.00052	31.1
AUZ52652.1	0.14	23.5	8.1e-135	462.0
AWQ48695.1	0.14	23.5	9.6e-13	59.9
ANR70558.1	0.14	23.5	0.0013	29.8
QDE68117.1	0.14	23.5	6.5e-09	47.3
QDE75394.1	0.14	23.5	6.5e-09	47.3
QDE82698.1	0.14	23.5	6.5e-09	47.3
QDE96968.1	0.14	23.5	6.5e-09	47.3
QDF04506.1	0.14	23.5	6.5e-09	47.3
ACU91367.1	0.15	23.5	7.1e-05	34.0
QHN16280.1	0.15	23.5	1.2e-20	85.9
QHN20849.1	0.15	23.5	1.2e-20	85.9
QHN29701.1	0.15	23.5	1.2e-20	85.9
QHN38476.1	0.15	23.5	1.2e-20	85.9
AMW10564.1	0.15	23.5	1.4e-18	79.1
QES48699.1	0.15	23.5	2.7e-11	55.1
AWT43367.1	0.15	23.5	7e-20	83.4
ABV68054.1	0.15	23.4	5.8e-24	96.8
SNV31860.1	0.15	23.4	5.8e-24	96.8
BAZ44302.1	0.15	23.4	6.2e-06	37.5
QDV77944.1	0.15	23.4	1.9e-05	35.9
QOV46750.1	0.15	23.4	4.4e-19	80.8
SDS75842.1	0.15	23.4	1.7e-05	36.0
APW61015.1	0.15	23.4	6.5e-05	34.1
BCM67018.1	0.15	23.4	2.8e-21	88.0
ACM60915.1	0.15	23.4	7.5e-09	47.1
CUW28585.1	0.15	23.4	5.7e-21	87.0
BBO53020.1	0.15	23.4	1e-12	59.8
CUT17535.1	0.15	23.4	0.017	26.1
QKV78844.1	0.15	23.4	7.1e-20	83.4
QJS11878.1	0.15	23.4	4e-20	84.2
AOY15138.1	0.15	23.4	4.6e-08	44.5
QDW21870.1	0.15	23.4	1.5e-20	85.6
ACP22663.1	0.15	23.4		
UHD26609.1	0.15	23.4	3.2e-12	58.2
AWH47107.1	0.15	23.4	3.3e-13	61.4
AWH38424.1	0.15	23.4	3.3e-13	61.4
AWH42555.1	0.15	23.4	3.3e-13	61.4
SNY85723.1	0.15	23.4	1.7e-10	52.5
AKN70632.1	0.15	23.4	1.2e-20	86.0
BCK10791.1	0.15	23.4	0.0003	31.9
QHI72073.1	0.16	23.4	3.1	18.7
AHF78618.1	0.16	23.4	5.4e-08	44.2
QQQ80468.1	0.16	23.4	3.7e-20	84.3
AOO94881.1	0.16	23.3	1.8e-44	164.4
QXH84532.1	0.16	23.3	1.3e-08	46.3
QTV00850.1	0.16	23.3	1.8e-43	161.1
QLC26697.1	0.16	23.3		
QXN98322.1	0.16	23.3	3.3e-12	58.1
ABV74831.1	0.16	23.3		
ANJ93657.1	0.16	23.3	3.8e-08	44.7
AMS30302.1	0.16	23.3	1.5e-09	49.3
UQD98463.1	0.16	23.3	6.7e-09	47.2
SYZ82391.1	0.16	23.3	3.1e-07	41.7
QFZ82270.1	0.16	23.3	2.1e-19	81.8
EFG34266.1	0.16	23.3	4.4e-05	34.7
BCM85843.1	0.16	23.3	5.3	17.9
AOX61825.1	0.16	23.3	9.2e-13	59.9
BCN32225.1	0.16	23.3	2.1e-05	35.7
CAA2102568.1	0.16	23.3		
QDV73427.1	0.16	23.3	8.5e-06	37.0
QVI58558.1	0.16	23.3		
AXI99734.1	0.16	23.3	4.3e-08	44.6
ACB27427.1	0.17	23.3	3.2e-05	35.1
QDC44204.1	0.17	23.3	9e-11	53.4
QDC49211.1	0.17	23.3	9e-11	53.4
QDC52916.1	0.17	23.3	9e-11	53.4
QGX40076.1	0.17	23.3	0.00077	30.6
CCF78706.1	0.17	23.3	2.9e-10	51.7
AYN41285.1	0.17	23.3	1.1e-18	79.5
QUU03534.1	0.17	23.3	0.74	20.7
AVQ89066.1	0.17	23.2	1.7e-10	52.5
QMU64043.1	0.17	23.2	1.1e-05	36.6
QKE29474.1	0.17	23.2	1.4e-24	98.9
AZM96136.1	0.17	23.2	4.1e-99	344.4
VEA61605.1	0.17	23.2	0.00028	32.0
ACL24965.1	0.17	23.2		
QVI58044.1	0.17	23.2	8e-09	47.0
ALF17595.1	0.17	23.2	1.5e-05	36.2
AGS69689.1	0.17	23.2	7.9e-19	79.9
UJA08330.1	0.17	23.2	7.9e-19	79.9
UJA16805.1	0.17	23.2	7.9e-19	79.9
AXY68023.1	0.18	23.2		
AFC72260.1	0.18	23.2		
QXQ01877.1	0.18	23.2	1.6e-11	55.8
VEE54375.1	0.18	23.2	1.7e-11	55.8
UQW74929.1	0.18	23.2	2.2e-05	35.6
CUT14640.1	0.18	23.2	3.4e-24	97.6
QDS87042.1	0.18	23.2	1.6e-05	36.1
SIR12286.1	0.18	23.2	1.4e-05	36.3
CDI50444.1	0.18	23.2	0.1	23.6
QDV11628.1	0.18	23.2	2.3e-05	35.6
QRF23741.1	0.18	23.2	3.3e-10	51.5
BAN68882.1	0.18	23.1	0.0017	29.4
ATD66245.1	0.18	23.1	3.5e-14	64.6
AQQ71505.1	0.18	23.1		
ANP57109.1	0.18	23.1	5.9e-16	70.5
AST06083.1	0.18	23.1	2e-08	45.7
QBC43554.1	0.18	23.1	7.1e-29	113.0
ULK95479.1	0.18	23.1	1.7e-07	42.6
AWC82217.1	0.18	23.1	4.5e-09	47.8
APG94517.1	0.19	23.1		
BCL72895.1	0.19	23.1	0.0017	29.4
ASV84758.1	0.19	23.1	0.17	22.8
AIC09262.1	0.19	23.1	1.9e-14	65.5
UIX81397.1	0.19	23.1	1.9e-14	65.5
AOR37344.1	0.19	23.1	1.2e-14	66.1
BBP79392.1	0.19	23.1	3.6e-10	51.4
QTR02656.1	0.19	23.1	1.2e-21	89.2
QKH35950.1	0.19	23.1		
QEZ45933.1	0.19	23.1	5e-88	307.9
QRQ86656.1	0.19	23.1	5e-88	307.9
QRQ95016.1	0.19	23.1	5e-88	307.9
AKA27011.1	0.19	23.1	1.7e-08	45.9
QSQ24767.1	0.19	23.1	5.4e-10	50.8
BCN37477.1	0.19	23.1	0.094	23.7
AVU73965.1	0.19	23.1	1.5e-05	36.2
QKJ38107.1	0.19	23.1	1.5e-05	36.2
AEI92636.1	0.19	23.1		
UMM03392.1	0.19	23.1	0.012	26.6
QDO68299.1	0.19	23.1		
UCB36536.1	0.19	23.1		
UCB40778.1	0.19	23.1		
UQW68263.1	0.19	23.1	8.2e-05	33.8
ATV90552.1	0.19	23.1	0.00048	31.2
ATV90567.1	0.19	23.1	0.00048	31.2
QDI39981.1	0.19	23.1	2.1e-09	48.9
QEE28611.1	0.19	23.1	2.1e-08	45.6
BAO31306.1	0.19	23.1		
BCX50520.1	0.19	23.1	7.1e-67	238.2
AAO27977.1	0.19	23.1	2.7e-14	65.0
ACB91526.1	0.19	23.1	2.7e-14	65.0
ADN63068.1	0.19	23.1	2.7e-14	65.0
QGJ37216.1	0.19	23.1	2.7e-14	65.0
QIS24864.1	0.19	23.1	2.7e-14	65.0
QMT63001.1	0.19	23.1	2.7e-14	65.0
QNH30694.1	0.19	23.1	2.7e-14	65.0
QPC04414.1	0.19	23.1	2.7e-14	65.0
QPC06564.1	0.19	23.1	2.7e-14	65.0
QPC08727.1	0.19	23.1	2.7e-14	65.0
QPC10905.1	0.19	23.1	2.7e-14	65.0
UIT50141.1	0.19	23.1	2.7e-14	65.0
UIT52308.1	0.19	23.1	2.7e-14	65.0
QYO69957.1	0.19	23.0	3e-45	167.0
APO78941.1	0.19	23.0		
ACI07015.1	0.2	23.0	2.4e-10	52.0
QEO17107.1	0.2	23.0	0.0074	27.3
QOZ12993.1	0.2	23.0	1.9e-07	42.5
UQD94966.1	0.2	23.0	5.6e-19	80.4
UAB97603.1	0.2	23.0	5.8e-11	54.0
QKW55612.1	0.2	23.0	1.7e-11	55.8
APA91600.1	0.2	23.0	0.00083	30.5
ADV63657.1	0.2	23.0	0.00014	33.0
QSG84093.1	0.2	23.0	1.7e-45	167.8
UHQ24065.1	0.2	23.0	1.3e-11	56.1
QYD67831.1	0.2	23.0	9e-08	43.5
ABC98259.1	0.2	23.0	3.2e-09	48.3
QSY92441.1	0.21	23.0	1.9e-44	164.3
QSY98490.1	0.21	23.0	1.9e-44	164.3
QOU01578.1	0.21	23.0	3e-13	61.6
ACM21309.1	0.21	23.0	4.6e-10	51.0
AQS03588.1	0.21	22.9	0.00098	30.2
AVM46562.1	0.21	22.9	0.021	25.8
CBW23475.1	0.21	22.9	0.56	21.1
QNK70608.1	0.21	22.9	2.6e-18	78.2
AFY94250.1	0.21	22.9	0.042	24.8
BAY76442.1	0.21	22.9	0.0025	28.9
ABQ26517.1	0.21	22.9	6.6e-07	40.7
AVS72833.1	0.21	22.9	6.7e-103	356.9
CAE6928432.1	0.21	22.9	0.012	26.7
QDT39179.1	0.22	22.9	3.3e-08	45.0
QHG67332.1	0.22	22.9	9.7e-05	33.5
BBD59535.1	0.22	22.9	8e-05	33.8
AJA60432.1	0.22	22.9	2.3e-09	48.8
BAL07002.1	0.22	22.9	2.3e-09	48.8
ASM40011.1	0.22	22.9	1.1e-06	39.9
QEK95606.1	0.22	22.9	9.8e-68	241.0
ABR36866.1	0.22	22.9	0.037	25.0
AIU02947.1	0.22	22.9	0.037	25.0
QUF73857.1	0.22	22.9	0.037	25.0
ULO10573.1	0.22	22.9		
QXP24059.1	0.22	22.9	0.012	26.6
ABR91275.1	0.22	22.9	1e-08	46.6
QPJ06046.1	0.22	22.9	5.4e-12	57.4
UBM97474.1	0.22	22.9	5.4e-12	57.4
UIY41991.1	0.22	22.9	0.00013	33.1
BCG11814.1	0.22	22.9	0.0023	29.0
QEM90879.1	0.22	22.8		
QPF95172.1	0.23	22.8	1.1e-22	92.6
CEA15278.1	0.23	22.8	0.0017	29.4
QZN80113.1	0.23	22.8	1.1e-11	56.4
QBY50759.1	0.23	22.8		
ALK86328.1	0.23	22.8	0.54	21.2
UIP06369.1	0.23	22.8	6.3e-09	47.3
ANW24210.1	0.23	22.8	4.7e-71	252.0
QKG83415.1	0.23	22.8	7.4e-05	33.9
BAL85957.1	0.23	22.8		
AYG46947.1	0.23	22.8	7.4e-06	37.2
AFI67017.1	0.23	22.8	1.4e-07	42.9
QKW63231.1	0.23	22.8	5.3e-20	83.8
UFH65502.1	0.23	22.8	5.7e-08	44.2
ALI29410.1	0.23	22.8	5e-05	34.5
ADG68262.1	0.24	22.8	7.9e-07	40.4
SNX52935.1	0.24	22.8	1.6e-08	46.0
QSF48428.1	0.24	22.8	0.27	22.2
AYO21710.1	0.24	22.8	0.011	26.7
SNV64759.1	0.24	22.8		
QSH41674.1	0.24	22.8		
QUF83060.1	0.24	22.8	0.0063	27.6
QIY10654.1	0.24	22.8	3.5e-11	54.7
ACB42963.1	0.24	22.8	6.9e-08	43.9
QUT56952.1	0.24	22.8	0.38	21.7
BBK78225.1	0.24	22.8	0.0056	27.7
QCJ05986.1	0.24	22.8	0.042	24.8
QGH23693.1	0.24	22.8	0.048	24.6
QGH27739.1	0.24	22.8	0.048	24.6
QJU42954.1	0.24	22.8	0.042	24.8
QMW89713.1	0.24	22.8	0.0056	27.7
QSX02537.1	0.24	22.8	0.042	24.8
QGU27542.1	0.24	22.7		
QEQ00698.1	0.24	22.7	0.84	20.6
BBL73332.1	0.24	22.7		
AQS07620.1	0.24	22.7	0.099	23.6
QIK80498.1	0.24	22.7	7.5e-14	63.5
AYN22224.1	0.24	22.7	1.5e-89	312.9
BBU62389.1	0.24	22.7		
CAA2144383.1	0.25	22.7	4.8e-07	41.1
APF23522.1	0.25	22.7	0.4	21.6
QQN22899.1	0.25	22.7	0.0052	27.8
UBY96530.1	0.25	22.7	0.0052	27.8
QRZ23435.1	0.25	22.7	0.00018	32.7
CBJ39092.1	0.25	22.7	0.0052	27.8
BAS32986.1	0.25	22.7	7.5e-12	56.9
ALA58208.1	0.25	22.7		
UPT85888.1	0.25	22.7	6.3e-09	47.3
BAS58125.1	0.25	22.7	0.042	24.8
BAS64473.1	0.25	22.7	0.042	24.8
ULP32554.1	0.25	22.7	0.042	24.8
QFZ71663.1	0.25	22.7	5e-11	54.2
CAZ90342.1	0.26	22.7		
CEF53368.1	0.26	22.7		
QNQ41517.1	0.26	22.6	1.2e-07	43.1
BCL20567.1	0.26	22.6	1.9e-18	78.7
BBO02776.1	0.26	22.6	8.9e-08	43.5
AER57366.1	0.26	22.6	1.6e-12	59.2
BBB23359.1	0.26	22.6	7.8e-09	47.0
QRG83188.1	0.26	22.6	0.0012	29.9
QOH81520.1	0.26	22.6	4e-12	57.8
BAY55667.1	0.27	22.6	0.042	24.8
AIE00873.1	0.27	22.6	5.3e-12	57.5
APW85961.1	0.27	22.6	5.3e-12	57.5
AQL18427.1	0.27	22.6	5.3e-12	57.5
AQL23519.1	0.27	22.6	5.3e-12	57.5
AQL29275.1	0.27	22.6	5.3e-12	57.5
AXA28104.1	0.27	22.6	5.3e-12	57.5
QIS49345.1	0.27	22.6	5.3e-12	57.5
QKK52660.1	0.27	22.6	5.3e-12	57.5
QQM87981.1	0.27	22.6	5.3e-12	57.5
QTI11245.1	0.27	22.6	5.3e-12	57.5
QXX01933.1	0.27	22.6	5.3e-12	57.5
UDC23790.1	0.27	22.6	5.3e-12	57.5
UFO03558.1	0.27	22.6	5.3e-12	57.5
UML89142.1	0.27	22.6	5.3e-12	57.5
USC06973.1	0.27	22.6	5.3e-12	57.5
VEC97376.1	0.27	22.6	5.3e-12	57.5
AVF58343.1	0.27	22.6	0.042	24.8
QIJ62739.1	0.27	22.6	2.7e-19	81.5
UMY19622.1	0.27	22.6	0.063	24.2
QFS86930.1	0.27	22.6	0.29	22.1
QFT50714.1	0.27	22.6	0.29	22.1
UQU62877.1	0.27	22.6	5.2e-14	64.1
QVM96316.1	0.27	22.6	1.7e-10	52.5
ART08481.1	0.28	22.5	9e-11	53.4
AVJ62651.1	0.28	22.5	9e-11	53.4
AWX79712.1	0.28	22.5	9e-11	53.4
AXO73878.1	0.28	22.5	9e-11	53.4
AYW22197.1	0.28	22.5	9e-11	53.4
QAA75013.1	0.28	22.5	9e-11	53.4
QET27927.1	0.28	22.5	9e-11	53.4
QFY25289.1	0.28	22.5	9e-11	53.4
ALD45133.1	0.28	22.5	7.5e-10	50.4
ATV05917.1	0.28	22.5	6.3e-05	34.1
ASR45671.1	0.28	22.5	5e-05	34.5
ARV73660.1	0.28	22.5	0.0044	28.1
AJD51010.1	0.28	22.5		
QGL94339.1	0.28	22.5	6.2e-12	57.2
QPX95166.1	0.28	22.5	5.2e-12	57.5
AAK22152.1	0.28	22.5	5.5e-11	54.1
ACL93631.1	0.28	22.5	5.5e-11	54.1
ATC26998.1	0.28	22.5	5.5e-11	54.1
QXZ52260.1	0.28	22.5	5.5e-11	54.1
AGB18521.1	0.29	22.5	4.6e-06	37.9
QKH90072.1	0.29	22.5		
CUU50765.1	0.29	22.5	0.04	24.9
AKB02100.1	0.29	22.5	4.4e-08	44.5
AII64585.1	0.29	22.5	0.0014	29.7
QJR77882.1	0.29	22.5	0.0014	29.7
UBD82980.1	0.29	22.5	0.0014	29.7
AUS07743.1	0.29	22.5	2.5e-07	42.0
BAZ19894.1	0.29	22.5	0.0012	29.9
QDM07319.1	0.29	22.5	3.8	18.4
AXA36093.1	0.29	22.5	6.3e-11	53.9
UDY82371.1	0.29	22.5	0.0079	27.2
ADV26286.1	0.29	22.5	2.1e-20	85.1
AKJ13080.1	0.29	22.5	4.8e-15	67.5
ACK42658.1	0.29	22.5		
BAQ60503.1	0.3	22.4	0.0031	28.6
ACY50521.1	0.3	22.4	0.0015	29.6
QTU59026.1	0.3	22.4	5.2e-15	67.3
CBG72932.1	0.3	22.4	4.4e-15	67.6
QTU50916.1	0.3	22.4	4.4e-15	67.6
QTU67082.1	0.3	22.4	4.4e-15	67.6
QLV58305.1	0.3	22.4	5.2e-09	47.6
BBC24329.1	0.3	22.4	3.4e-09	48.2
AYQ39171.1	0.3	22.4	2.8e-05	35.3
UKD13251.1	0.3	22.4	2.8e-05	35.3
AQT92492.1	0.3	22.4		
UMY50255.1	0.3	22.4		
AJO76215.1	0.3	22.4	1e-08	46.7
QXM06691.1	0.3	22.4	0.04	24.9
QRR32350.1	0.31	22.4	4.3e-09	47.9
ATM74940.1	0.31	22.4	1.4e-07	42.9
BAV34012.1	0.31	22.4	6.2e-05	34.2
QOV28789.1	0.31	22.4	0.0049	27.9
UGS89890.1	0.31	22.4	1.8e-101	352.2
AGX45170.1	0.31	22.4	0.00039	31.5
QZZ27898.1	0.31	22.4	3.9e-21	87.6
ACL73160.1	0.31	22.4	2.3e-14	65.2
ADU27596.1	0.31	22.4	0.00016	32.8
CUU21801.1	0.31	22.4	4.3e-09	47.9
UFW86308.1	0.31	22.4	4.3e-09	47.9
AQR92448.1	0.31	22.4	0.0004	31.5
AQS02351.1	0.31	22.4	0.0004	31.5
AQS11955.1	0.31	22.4	0.0004	31.5
AQS16334.1	0.31	22.4	0.0004	31.5
UJF23728.1	0.31	22.4	3.8e-11	54.6
AXJ09297.1	0.31	22.4	3.5	18.5
AHE27203.1	0.31	22.4	8e-08	43.7
AIP13547.1	0.31	22.4	8e-08	43.7
AJX06620.1	0.31	22.4	8e-08	43.7
QTO00022.1	0.31	22.4	1.8e-08	45.8
QSW17887.1	0.32	22.4	6.7e-06	37.3
ACL02068.1	0.32	22.3	1.1e-10	53.1
ANW03452.1	0.32	22.3	5e-21	87.2
AUI91606.1	0.32	22.3	7.9e-13	60.2
AUI95281.1	0.32	22.3	7.9e-13	60.2
AUI98954.1	0.32	22.3	7.9e-13	60.2
AUJ02631.1	0.32	22.3	7.9e-13	60.2
AUJ06299.1	0.32	22.3	7.9e-13	60.2
AUJ09974.1	0.32	22.3	7.9e-13	60.2
AUJ13709.1	0.32	22.3	7.9e-13	60.2
AUJ17381.1	0.32	22.3	7.9e-13	60.2
AVU00216.1	0.32	22.3	7.9e-13	60.2
QBI13475.1	0.32	22.3	7.9e-13	60.2
QBN29504.1	0.32	22.3	7.9e-13	60.2
QBN31412.1	0.32	22.3	7.9e-13	60.2
QBN36746.1	0.32	22.3	7.9e-13	60.2
QBN62246.1	0.32	22.3	7.9e-13	60.2
QBN65890.1	0.32	22.3	7.9e-13	60.2
QEH93941.1	0.32	22.3	1.4e-06	39.6
AWA03914.1	0.32	22.3	3.7e-10	51.4
QNF13109.1	0.32	22.3	3.7e-10	51.4
AZC48149.1	0.32	22.3	6.4e-08	44.0
AZC54727.1	0.32	22.3	6.4e-08	44.0
AZC61048.1	0.32	22.3	6.4e-08	44.0
AZC67223.1	0.32	22.3	6.4e-08	44.0
AZC73461.1	0.32	22.3	6.4e-08	44.0
AZC79685.1	0.32	22.3	6.4e-08	44.0
AZC86862.1	0.32	22.3	6.4e-08	44.0
AZC93280.1	0.32	22.3	6.4e-08	44.0
QTT80207.1	0.32	22.3	6.4e-08	44.0
QTU00194.1	0.32	22.3	6.4e-08	44.0
ALP91697.1	0.32	22.3	0.0088	27.1
ALS18194.1	0.32	22.3	0.0088	27.1
ANF15317.1	0.32	22.3	0.0088	27.1
AOR95266.1	0.32	22.3	0.0088	27.1
QEW35254.1	0.32	22.3	2.2e-07	42.2
AZC41481.1	0.32	22.3	2.2e-07	42.3
VEF75896.1	0.32	22.3	2.2e-07	42.3
BAY69317.1	0.33	22.3	0.0035	28.4
ATB43168.1	0.33	22.3	7.5e-06	37.2
QEG43325.1	0.33	22.3	0.00021	32.4
QHI99037.1	0.33	22.3	2e-30	118.2
QES46088.1	0.33	22.3	2.3e-15	68.6
BBO15222.1	0.33	22.3	8.9e-08	43.5
AXB83659.1	0.33	22.3	0.061	24.3
AVQ96641.1	0.33	22.3	0.00015	32.9
AYF39302.1	0.33	22.3	0.00015	32.9
AYF42126.1	0.33	22.3	0.00015	32.9
QCN92881.1	0.33	22.3	0.00015	32.9
UFN69291.1	0.34	22.3	0.0043	28.1
AKB06280.1	0.34	22.3	0.00039	31.5
QEU97625.1	0.34	22.3	6.1e-16	70.4
QGP92681.1	0.34	22.3	0.0002	32.5
QSQ07966.1	0.34	22.3	0.00013	33.1
APG08288.1	0.34	22.2	7.5e-09	47.1
AST58527.1	0.34	22.2	4.8e-07	41.1
BCB43539.1	0.34	22.2	0.0058	27.7
BCB48140.1	0.34	22.2	0.0058	27.7
BCB52742.1	0.34	22.2	0.0058	27.7
BCB57345.1	0.34	22.2	0.0058	27.7
ARA83738.1	0.34	22.2	8.8e-05	33.7
UJB18282.1	0.34	22.2	7.5e-16	70.1
UJQ27994.1	0.34	22.2	7.5e-16	70.1
QKU71239.1	0.34	22.2	0.0002	32.5
QKU75184.1	0.34	22.2	0.0002	32.5
ARZ64977.1	0.34	22.2	1.9e-06	39.2
AWL93724.1	0.34	22.2	8.9e-08	43.5
QYK69606.1	0.35	22.2	0.0001	33.5
ALV35600.1	0.35	22.2	1.9e-19	82.0
UNJ99399.1	0.35	22.2	5.3e-102	353.9
AVP53971.1	0.35	22.2	0.13	23.2
VDZ55744.1	0.35	22.2	9.7e-08	43.4
BCL60132.1	0.35	22.2	1.4e-10	52.7
ABU59032.1	0.35	22.2		
QPL36513.1	0.35	22.2		
ANS65351.1	0.35	22.2	1.3e-18	79.3
AXG56441.1	0.35	22.2	1.3e-18	79.3
QMV07117.1	0.35	22.2	1.3e-18	79.3
QVM84364.1	0.35	22.2	5.1e-09	47.6
QZY80212.1	0.35	22.2	2.3e-11	55.3
QOV54591.1	0.36	22.2	4.1e-10	51.2
QPI31861.1	0.36	22.2	2.9e-10	51.7
UNK22896.1	0.36	22.2	1.8e-16	72.1
QUW91397.1	0.36	22.2	9.4e-20	83.0
AJR30318.1	0.36	22.2	1e-05	36.8
BDE01594.1	0.36	22.2	1e-05	36.8
QZO01024.1	0.36	22.2	0.1	23.6
ALP54090.1	0.36	22.2	7.8e-09	47.0
ADQ06654.1	0.36	22.2	8.2e-08	43.6
UNL84840.1	0.36	22.2	2.2e-09	48.8
QHF00148.1	0.36	22.2	0.0028	28.7
QES39096.1	0.36	22.2	3.1e-15	68.1
ALS29714.1	0.36	22.2	1.6e-10	52.5
QIR89693.1	0.37	22.1	0.0039	28.2
UPS14064.1	0.37	22.1	0.0039	28.2
QKU59923.1	0.37	22.1	0.00032	31.8
QKU63559.1	0.37	22.1	0.00032	31.8
QKU67442.1	0.37	22.1	0.00032	31.8
AFY53442.1	0.37	22.1	0.051	24.6
QSV14247.1	0.37	22.1	5.8e-44	162.7
AWE50361.1	0.37	22.1	1.5e-13	62.6
AFE07108.1	0.37	22.1	9.1e-06	36.9
UFN49758.1	0.37	22.1		
AFV88311.1	0.37	22.1		
QZH66841.1	0.37	22.1	0.0002	32.5
QOV38237.1	0.37	22.1	2.8e-17	74.9
ANQ22737.1	0.37	22.1	0.00014	33.0
QDK31760.1	0.37	22.1	0.0022	29.1
QSR16010.1	0.37	22.1	0.0021	29.1
QEA07692.1	0.37	22.1	4.3e-09	47.9
AYZ20845.1	0.37	22.1	2.5e-10	51.9
AMA55867.1	0.37	22.1	2.9e-07	41.8
QWE94873.1	0.37	22.1	2.5e-06	38.8
QRZ06361.1	0.38	22.1	7.8e-12	56.9
QZT67836.1	0.38	22.1	7.8e-12	56.9
AEV60557.1	0.38	22.1	2.4e-05	35.5
AUO44437.1	0.38	22.1	2.4e-05	35.5
UQO99454.1	0.38	22.1	4.3e-06	38.0
AVK48696.1	0.38	22.1	0.28	22.1
QPN28455.1	0.38	22.1	1.9e-08	45.7
BBH88427.1	0.38	22.1		
QDV31276.1	0.38	22.1	2.3e-06	38.9
AUY16848.1	0.38	22.1	7.5e-12	56.9
QYO69412.1	0.38	22.1	6.5e-05	34.1
UGS34627.1	0.39	22.1	1e-07	43.3
UKI09024.1	0.39	22.1	7.2e-17	73.5
QQU62530.1	0.39	22.1	3.7e-09	48.1
QGA48075.1	0.39	22.1	6.4e-07	40.7
QKF99834.1	0.39	22.1	9e-11	53.4
BDC49332.1	0.39	22.1	2.7e-12	58.4
UAW64843.1	0.39	22.1	2.2e-18	78.5
APZ35020.1	0.39	22.1		
SKB04986.1	0.39	22.1	0.011	26.8
SYZ82550.1	0.39	22.0	3.1e-45	166.9
QSI79616.1	0.39	22.0	0.005	27.9
URR28845.1	0.39	22.0	0.005	27.9
UQD77593.1	0.39	22.0	4.1e-09	47.9
QFG02992.1	0.39	22.0	1.8e-06	39.2
QQY43160.1	0.4	22.0	0.008	27.2
AVT29999.1	0.4	22.0		
AVT36506.1	0.4	22.0		
QJU42000.1	0.4	22.0	2.8e-09	48.5
ARM31356.1	0.4	22.0		
AHY54680.1	0.4	22.0	3.9e-09	48.0
ALN89836.1	0.4	22.0	6.2e-16	70.4
AKL92984.1	0.4	22.0		
QGY81797.1	0.4	22.0	1.6e-08	46.0
BAP17939.1	0.4	22.0	0.029	25.3
UQN84667.1	0.4	22.0	1.8e-06	39.2
UQO65104.1	0.4	22.0	1.8e-06	39.2
UQP15731.1	0.4	22.0	1.8e-06	39.2
QWD94806.1	0.4	22.0	2.2e-52	190.5
ACD23213.1	0.4	22.0	2.4e-05	35.5
CDH91363.1	0.4	22.0	2.4e-05	35.5
QHW95019.1	0.4	22.0	5.6e-12	57.4
AAU49495.1	0.41	22.0	1e-07	43.3
ABM52682.1	0.41	22.0	1e-07	43.3
ABN02974.1	0.41	22.0	1e-07	43.3
ABN92243.1	0.41	22.0	1e-07	43.3
ABO05552.1	0.41	22.0	1e-07	43.3
AFR15143.1	0.41	22.0	1e-07	43.3
AGR71240.1	0.41	22.0	1e-07	43.3
AHE34331.1	0.41	22.0	1e-07	43.3
AHG35750.1	0.41	22.0	1e-07	43.3
AHG66525.1	0.41	22.0	1e-07	43.3
AHK65589.1	0.41	22.0	1e-07	43.3
AIO12806.1	0.41	22.0	1e-07	43.3
AIO53307.1	0.41	22.0	1e-07	43.3
AIO56895.1	0.41	22.0	1e-07	43.3
AIO62661.1	0.41	22.0	1e-07	43.3
AIO82504.1	0.41	22.0	1e-07	43.3
AIO87479.1	0.41	22.0	1e-07	43.3
AIO88696.1	0.41	22.0	1e-07	43.3
AIO97581.1	0.41	22.0	1e-07	43.3
AIP05740.1	0.41	22.0	1e-07	43.3
AIP21655.1	0.41	22.0	1e-07	43.3
AIP40029.1	0.41	22.0	1e-07	43.3
AIP47755.1	0.41	22.0	1e-07	43.3
AIP51923.1	0.41	22.0	1e-07	43.3
AIP60904.1	0.41	22.0	1e-07	43.3
AIP71301.1	0.41	22.0	1e-07	43.3
AIP77755.1	0.41	22.0	1e-07	43.3
AIP79096.1	0.41	22.0	1e-07	43.3
AIS27899.1	0.41	22.0	1e-07	43.3
AIS47786.1	0.41	22.0	1e-07	43.3
AIS86979.1	0.41	22.0	1e-07	43.3
AIV49813.1	0.41	22.0	1e-07	43.3
AIV50325.1	0.41	22.0	1e-07	43.3
AIV78745.1	0.41	22.0	1e-07	43.3
AIV91363.1	0.41	22.0	1e-07	43.3
